25,MODIS-AQUA,Chlorophyll-a,Pearl River Estuary,2018/5/31,ImageBase\MODIS_AQUA\CHL\CHL2018-05-22.png,ImageBase\MODIS_AQUA\CHL\Legend.png,109.9104919,117.9862472,20.1428108,24.44288826
26,MODIS-AQUA,Chlorophyll-a,Pearl River Estuary,2018/6/1,ImageBase\MODIS_AQUA\CHL\CHL2018-05-22.png,ImageBase\MODIS_AQUA\CHL\Legend.png,109.9104919,117.9862472,20.1428108,24.44288826
27,MODIS-AQUA,Chlorophyll-a,Pearl River Estuary,2018/6/2,ImageBase\MODIS_AQUA\CHL\CHL2018-05-22.png,ImageBase\MODIS_AQUA\CHL\Legend.png,109.9104919,117.9862472,20.1428108,24.44288826
28,MODIS-AQUA,Chlorophyll-a,Pearl River Estuary,2018/6/3,ImageBase\MODIS_AQUA\CHL\CHL2018-05-22.png,ImageBase\MODIS_AQUA\CHL\Legend.png,109.9104919,117.9862472,20.1428108,24.44288826
29,MODIS-AQUA,Chlorophyll-a,Pearl River Estuary,2018/6/4,ImageBase\MODIS_AQUA\CHL\CHL2018-05-22.png,ImageBase\MODIS_AQUA\CHL\Legend.png,109.9104919,117.9862472,20.1428108,24.44288826
30,MODIS-AQUA,Chlorophyll-a,Pearl River Estuary,2018/6/5,ImageBase\MODIS_AQUA\CHL\CHL2018-05-22.png,ImageBase\MODIS_AQUA\CHL\Legend.png,109.9104919,117.9862472,20.1428108,24.44288826
31,MODIS-AQUA,Chlorophyll-a,Pearl River Estuary,2018/6/6,ImageBase\MODIS_AQUA\CHL\CHL2018-05-22.png,ImageBase\MODIS_AQUA\CHL\Legend.png,109.9104919,117.9862472,20.1428108,24.44288826
32,FVCOM,Flow Field,Pearl River Estuary,2018/5/1,ImageBase\FVCOM\Hydrodynamics\flowfield_13.png,ImageBase\FVCOM\Hydrodynamics\vel_Legend.png,113.3492026,114.4619818,21.96245828,22.77969602
33,FVCOM,Flow Field,Pearl River Estuary,2018/5/10,ImageBase\FVCOM\Hydrodynamics\flowfield_45.png,ImageBase\FVCOM\Hydrodynamics\vel_Legend.png,113.3492026,114.4619818,21.96245828,22.77969602
34,FVCOM,Water Tempserature,Pearl River Estuary,2018/1/11,ImageBase\FVCOM\Hydrodynamics\temp_2018-01-11.png,ImageBase\FVCOM\Hydrodynamics\temp_len_2018-01-11.png,113.3723494,114.8989924,21.8728341,22.85809567
35,FVCOM,Water Tempserature,Pearl River Estuary,2018/7/11,ImageBase\FVCOM\Hydrodynamics\temp_2018-07-11.png,ImageBase\FVCOM\Hydrodynamics\temp_len_2018-07-11.png,113.3723494,114.8989924,21.8728341,22.85809567
36,FVCOM,Chla,Pearl River Estuary,2018/5/10,ImageBase\FVCOM\Hydrodynamics\chl_2018-05-01.png,ImageBase\FVCOM\Hydrodynamics\leg_chl_2018-05-01.png,113.3723494,114.8989924,21.8728341,22.85809567
37,FVCOM,Chla,Pearl River Estuary,2018/5/15,ImageBase\FVCOM\Hydrodynamics\chl_2018-05-01.png,ImageBase\FVCOM\Hydrodynamics\leg_chl_2018-05-01.png,113.3723494,114.8989924,21.8728341,22.85809567
38,FVCOM,Chla,Pearl River Estuary,2018/11/1,ImageBase\FVCOM\Hydrodynamics\chl_2018-11-01.png,ImageBase\FVCOM\Hydrodynamics\leg_chl_2018-11-01.png,113.3723494,114.8989924,21.8728341,22.85809567
